plate	row	column	cell.count
Plate_2	17	26	434
Plate_2	17	27	357
Plate_2	17	28	347
Plate_2	17	29	463
Plate_2	17	30	170
Plate_2	17	31	421
Plate_2	17	32	237
Plate_2	17	33	406
Plate_2	17	34	428
Plate_2	17	35	374
Plate_2	17	36	215
Plate_2	17	37	471
Plate_2	17	38	417
Plate_2	17	39	384
Plate_2	17	40	155
Plate_2	17	41	393
Plate_2	17	42	425
Plate_2	17	43	418
Plate_2	17	44	425
Plate_2	17	45	432
Plate_2	17	46	514
Plate_2	17	47	487
Plate_2	17	48	367
Plate_2	18	1	416
Plate_2	18	2	355
Plate_2	18	3	386
Plate_2	18	4	298
Plate_2	18	5	427
Plate_2	18	6	341
Plate_2	18	7	383
Plate_2	18	8	374
Plate_2	18	9	385
Plate_2	18	10	178
Plate_2	18	11	443
Plate_2	18	12	401
Plate_2	18	13	456
Plate_2	18	14	401
Plate_2	18	15	205
Plate_2	18	16	404
Plate_2	18	17	436
Plate_2	18	18	377
Plate_2	18	19	395
Plate_2	18	20	356
Plate_2	18	21	329
Plate_2	18	22	342
Plate_2	18	23	425
Plate_2	18	24	160
Plate_2	18	25	452
Plate_2	18	26	98
Plate_2	18	27	424
Plate_2	18	28	381
Plate_2	18	29	384
Plate_2	18	30	377
Plate_2	18	31	215
Plate_2	18	32	333
Plate_2	18	33	404
Plate_2	18	34	365
Plate_2	18	35	375
Plate_2	18	36	335
Plate_2	18	37	423
Plate_2	18	38	435
Plate_2	18	39	152
Plate_2	18	40	370
Plate_2	18	41	412
Plate_2	18	42	371
Plate_2	18	43	395
Plate_2	18	44	373
Plate_2	18	45	481
Plate_2	18	46	333
Plate_2	18	47	436
Plate_2	18	48	321
Plate_2	19	1	324
Plate_2	19	2	480
Plate_2	19	3	443
Plate_2	19	4	500
Plate_2	19	5	445
Plate_2	19	6	438
Plate_2	19	7	396
Plate_2	19	8	375
Plate_2	19	9	402
Plate_2	19	10	438
Plate_2	19	11	90
Plate_2	19	12	269
Plate_2	19	13	54
Plate_2	19	14	389
Plate_2	19	15	362
Plate_2	19	16	367
Plate_2	19	17	449
Plate_2	19	18	174
Plate_2	19	19	380
Plate_2	19	20	378
Plate_2	19	21	423
Plate_2	19	22	481
Plate_2	19	23	429
Plate_2	19	24	462
Plate_2	19	25	455
Plate_2	19	26	411
Plate_2	19	27	460
Plate_2	19	28	367
Plate_2	19	29	417
Plate_2	19	30	396
Plate_2	19	31	380
Plate_2	19	32	395
Plate_2	19	33	416
Plate_2	19	34	368
Plate_2	19	35	383
Plate_2	19	36	247
Plate_2	19	37	414
Plate_2	19	38	428
Plate_2	19	39	395
Plate_2	19	40	469
Plate_2	19	41	322
Plate_2	19	42	452
Plate_2	19	43	412
Plate_2	19	44	433
Plate_2	19	45	454
Plate_2	19	46	406
Plate_2	19	47	383
Plate_2	19	48	354
Plate_2	20	1	363
Plate_2	20	2	227
Plate_2	20	3	439
Plate_2	20	4	363
Plate_2	20	5	389
Plate_2	20	6	468
Plate_2	20	7	386
Plate_2	20	8	455
Plate_2	20	9	393
Plate_2	20	10	193
Plate_2	20	11	411
Plate_2	20	12	483
Plate_2	20	13	344
Plate_2	20	14	446
Plate_2	20	15	280
Plate_2	20	16	313
Plate_2	20	17	356
Plate_2	20	18	391
Plate_2	20	19	413
Plate_2	20	20	398
Plate_2	20	21	496
Plate_2	20	22	407
Plate_2	20	23	407
Plate_2	20	24	410
Plate_2	20	25	392
Plate_2	20	26	371
Plate_2	20	27	385
Plate_2	20	28	381
Plate_2	20	29	342
Plate_2	20	30	435
Plate_2	20	31	328
Plate_2	20	32	368
Plate_2	20	33	431
Plate_2	20	34	461
Plate_2	20	35	416
Plate_2	20	36	436
Plate_2	20	37	339
Plate_2	20	38	346
Plate_2	20	39	382
Plate_2	20	40	363
Plate_2	20	41	449
Plate_2	20	42	431
Plate_2	20	43	265
Plate_2	20	44	367
Plate_2	20	45	351
Plate_2	20	46	446
Plate_2	20	47	396
Plate_2	20	48	341
Plate_2	21	1	421
Plate_2	21	2	437
Plate_2	21	3	439
Plate_2	21	4	428
Plate_2	21	5	449
Plate_2	21	6	439
Plate_2	21	7	435
Plate_2	21	8	477
Plate_2	21	9	437
Plate_2	21	10	141
Plate_2	21	11	432
Plate_2	21	12	422
Plate_2	21	13	139
Plate_2	21	14	425
Plate_2	21	15	382
Plate_2	21	16	450
Plate_2	21	17	459
Plate_2	21	18	468
Plate_2	21	19	521
Plate_2	21	20	451
Plate_2	21	21	424
Plate_2	21	22	380
Plate_2	21	23	300
Plate_2	21	24	372
Plate_2	21	25	450
Plate_2	21	26	403
Plate_2	21	27	406
Plate_2	21	28	431
Plate_2	21	29	445
Plate_2	21	30	271
Plate_2	21	31	454
Plate_2	21	32	3
Plate_2	21	33	429
Plate_2	21	34	486
Plate_2	21	35	0
Plate_2	21	36	396
Plate_2	21	37	414
Plate_2	21	38	323
Plate_2	21	39	406
Plate_2	21	40	466
Plate_2	21	41	402
Plate_2	21	42	416
Plate_2	21	43	438
Plate_2	21	44	383
Plate_2	21	45	395
Plate_2	21	46	435
Plate_2	21	47	443
Plate_2	21	48	450
Plate_2	22	1	359
Plate_2	22	2	376
Plate_2	22	3	455
Plate_2	22	4	341
Plate_2	22	5	444
Plate_2	22	6	398
Plate_2	22	7	390
Plate_2	22	8	433
Plate_2	22	9	450
Plate_2	22	10	403
Plate_2	22	11	286
Plate_2	22	12	467
Plate_2	22	13	478
Plate_2	22	14	239
Plate_2	22	15	413
Plate_2	22	16	412
Plate_2	22	17	437
Plate_2	22	18	478
Plate_2	22	19	408
Plate_2	22	20	348
Plate_2	22	21	446
Plate_2	22	22	397
Plate_2	22	23	447
Plate_2	22	24	413
Plate_2	22	25	418
Plate_2	22	26	417
Plate_2	22	27	471
Plate_2	22	28	235
Plate_2	22	29	439
Plate_2	22	30	404
Plate_2	22	31	404
Plate_2	22	32	413
Plate_2	22	33	454
Plate_2	22	34	338
Plate_2	22	35	432
Plate_2	22	36	432
Plate_2	22	37	188
Plate_2	22	38	395
Plate_2	22	39	399
Plate_2	22	40	415
Plate_2	22	41	303
Plate_2	22	42	437
Plate_2	22	43	421
Plate_2	22	44	479
Plate_2	22	45	430
Plate_2	22	46	365
Plate_2	22	47	434
Plate_2	22	48	396
Plate_2	23	1	411
Plate_2	23	2	469
Plate_2	23	3	405
Plate_2	23	4	384
Plate_2	23	5	453
Plate_2	23	6	464
Plate_2	23	7	447
Plate_2	23	8	431
Plate_2	23	9	217
Plate_2	23	10	498
Plate_2	23	11	225
Plate_2	23	12	492
Plate_2	23	13	88
Plate_2	23	14	179
Plate_2	23	15	463
Plate_2	23	16	372
Plate_2	23	17	438
Plate_2	23	18	315
Plate_2	23	19	103
Plate_2	23	20	391
Plate_2	23	21	73
Plate_2	23	22	383
Plate_2	23	23	18
Plate_2	23	24	428
Plate_2	23	25	486
Plate_2	23	26	417
Plate_2	23	27	440
Plate_2	23	28	428
Plate_2	23	29	422
Plate_2	23	30	52
Plate_2	23	31	410
Plate_2	23	32	406
Plate_2	23	33	474
Plate_2	23	34	406
Plate_2	23	35	421
Plate_2	23	36	385
Plate_2	23	37	158
Plate_2	23	38	196
Plate_2	23	39	250
Plate_2	23	40	434
Plate_2	23	41	446
Plate_2	23	42	128
Plate_2	23	43	455
Plate_2	23	44	451
Plate_2	23	45	392
Plate_2	23	46	404
Plate_2	23	47	402
Plate_2	23	48	501
Plate_2	24	1	426
Plate_2	24	2	442
Plate_2	24	3	378
Plate_2	24	4	404
Plate_2	24	5	439
Plate_2	24	6	391
Plate_2	24	7	507
Plate_2	24	8	400
Plate_2	24	9	414
Plate_2	24	10	375
Plate_2	24	11	370
Plate_2	24	12	399
Plate_2	24	13	390
Plate_2	24	14	411
Plate_2	24	15	439
Plate_2	24	16	390
Plate_2	24	17	503
Plate_2	24	18	177
Plate_2	24	19	448
Plate_2	24	20	368
Plate_2	24	21	373
Plate_2	24	22	434
Plate_2	24	23	468
Plate_2	24	24	188
Plate_2	24	25	319
Plate_2	24	26	370
Plate_2	24	27	462
Plate_2	24	28	458
Plate_2	24	29	404
Plate_2	24	30	403
Plate_2	24	31	415
Plate_2	24	32	72
Plate_2	24	33	440
Plate_2	24	34	410
Plate_2	24	35	61
Plate_2	24	36	476
Plate_2	24	37	440
Plate_2	24	38	413
Plate_2	24	39	422
Plate_2	24	40	520
Plate_2	24	41	350
Plate_2	24	42	204
Plate_2	24	43	443
Plate_2	24	44	453
Plate_2	24	45	393
Plate_2	24	46	393
Plate_2	24	47	383
Plate_2	24	48	408
Plate_2	25	1	366
Plate_2	25	2	398
Plate_2	25	3	428
Plate_2	25	4	409
Plate_2	25	5	439
Plate_2	25	6	365
Plate_2	25	7	364
Plate_2	25	8	440
Plate_2	25	9	491
Plate_2	25	10	429
Plate_2	25	11	104
Plate_2	25	12	402
Plate_2	25	13	425
Plate_2	25	14	459
Plate_2	25	15	470
Plate_2	25	16	439
Plate_2	25	17	427
Plate_2	25	18	440
Plate_2	25	19	380
Plate_2	25	20	383
Plate_2	25	21	316
Plate_2	25	22	357
Plate_2	25	23	458
Plate_2	25	24	482
Plate_2	25	25	407
Plate_2	25	26	502
Plate_2	25	27	429
Plate_2	25	28	413
Plate_2	25	29	354
Plate_2	25	30	459
Plate_2	25	31	405
Plate_2	25	32	406
Plate_2	25	33	387
Plate_2	25	34	424
Plate_2	25	35	433
Plate_2	25	36	420
Plate_2	25	37	474
Plate_2	25	38	467
Plate_2	25	39	411
Plate_2	25	40	420
Plate_2	25	41	401
Plate_2	25	42	212
Plate_2	25	43	452
Plate_2	25	44	387
Plate_2	25	45	426
Plate_2	25	46	318
Plate_2	25	47	384
Plate_2	25	48	429
Plate_2	26	1	422
Plate_2	26	2	347
Plate_2	26	3	318
Plate_2	26	4	437
Plate_2	26	5	473
Plate_2	26	6	354
Plate_2	26	7	405
Plate_2	26	8	435
Plate_2	26	9	493
Plate_2	26	10	460
Plate_2	26	11	380
Plate_2	26	12	452
Plate_2	26	13	413
Plate_2	26	14	179
Plate_2	26	15	376
Plate_2	26	16	385
Plate_2	26	17	437
Plate_2	26	18	412
Plate_2	26	19	358
Plate_2	26	20	446
Plate_2	26	21	399
Plate_2	26	22	409
Plate_2	26	23	434
Plate_2	26	24	398
Plate_2	26	25	473
Plate_2	26	26	355
Plate_2	26	27	429
Plate_2	26	28	412
Plate_2	26	29	397
Plate_2	26	30	389
Plate_2	26	31	456
Plate_2	26	32	389
Plate_2	26	33	440
Plate_2	26	34	460
Plate_2	26	35	391
Plate_2	26	36	484
Plate_2	26	37	346
Plate_2	26	38	336
Plate_2	26	39	512
Plate_2	26	40	391
Plate_2	26	41	139
Plate_2	26	42	380
Plate_2	26	43	326
Plate_2	26	44	427
Plate_2	26	45	424
Plate_2	26	46	437
Plate_2	26	47	460
Plate_2	26	48	364
Plate_2	27	1	382
Plate_2	27	2	321
Plate_2	27	3	392
Plate_2	27	4	119
Plate_2	27	5	394
Plate_2	27	6	522
Plate_2	27	7	214
Plate_2	27	8	427
Plate_2	27	9	419
Plate_2	27	10	377
Plate_2	27	11	129
Plate_2	27	12	421
Plate_2	27	13	479
Plate_2	27	14	152
Plate_2	27	15	363
Plate_2	27	16	213
Plate_2	27	17	446
Plate_2	27	18	447
Plate_2	27	19	369
Plate_2	27	20	461
Plate_2	27	21	447
Plate_2	27	22	379
Plate_2	27	23	485
Plate_2	27	24	397
Plate_2	27	25	117
Plate_2	27	26	367
Plate_2	27	27	440
Plate_2	27	28	426
Plate_2	27	29	455
Plate_2	27	30	447
Plate_2	27	31	402
Plate_2	27	32	435
Plate_2	27	33	428
Plate_2	27	34	407
Plate_2	27	35	446
Plate_2	27	36	424
Plate_2	27	37	258
Plate_2	27	38	360
Plate_2	27	39	480
Plate_2	27	40	136
Plate_2	27	41	373
Plate_2	27	42	362
Plate_2	27	43	378
Plate_2	27	44	450
Plate_2	27	45	395
Plate_2	27	46	403
Plate_2	27	47	420
Plate_2	27	48	409
Plate_2	28	1	378
Plate_2	28	2	462
Plate_2	28	3	415
Plate_2	28	4	350
Plate_2	28	5	400
Plate_2	28	6	429
Plate_2	28	7	385
Plate_2	28	8	443
Plate_2	28	9	293
Plate_2	28	10	489
Plate_2	28	11	391
Plate_2	28	12	370
Plate_2	28	13	393
Plate_2	28	14	421
Plate_2	28	15	389
Plate_2	28	16	521
Plate_2	28	17	470
Plate_2	28	18	491
Plate_2	28	19	436
Plate_2	28	20	397
Plate_2	28	21	479
Plate_2	28	22	348
Plate_2	28	23	445
Plate_2	28	24	477
Plate_2	28	25	415
Plate_2	28	26	175
Plate_2	28	27	465
Plate_2	28	28	414
Plate_2	28	29	518
Plate_2	28	30	394
Plate_2	28	31	359
Plate_2	28	32	150
Plate_2	28	33	401
Plate_2	28	34	422
Plate_2	28	35	425
Plate_2	28	36	395
Plate_2	28	37	402
Plate_2	28	38	421
Plate_2	28	39	281
Plate_2	28	40	229
Plate_2	28	41	466
Plate_2	28	42	172
Plate_2	28	43	406
Plate_2	28	44	492
Plate_2	28	45	389
Plate_2	28	46	482
Plate_2	28	47	436
Plate_2	28	48	405
Plate_2	29	1	87
Plate_2	29	2	214
Plate_2	29	3	321
Plate_2	29	4	406
Plate_2	29	5	362
Plate_2	29	6	398
Plate_2	29	7	352
Plate_2	29	8	440
Plate_2	29	9	326
Plate_2	29	10	411
Plate_2	29	11	310
Plate_2	29	12	427
Plate_2	29	13	376
Plate_2	29	14	440
Plate_2	29	15	293
Plate_2	29	16	507
Plate_2	29	17	361
Plate_2	29	18	437
Plate_2	29	19	390
Plate_2	29	20	262
Plate_2	29	21	380
Plate_2	29	22	431
Plate_2	29	23	354
Plate_2	29	24	412
Plate_2	29	25	308
Plate_2	29	26	419
Plate_2	29	27	320
Plate_2	29	28	472
Plate_2	29	29	338
Plate_2	29	30	464
Plate_2	29	31	273
Plate_2	29	32	434
Plate_2	29	33	281
Plate_2	29	34	383
Plate_2	29	35	298
Plate_2	29	36	412
Plate_2	29	37	274
Plate_2	29	38	158
Plate_2	29	39	345
Plate_2	29	40	466
Plate_2	29	41	266
Plate_2	29	42	415
Plate_2	29	43	322
Plate_2	29	44	424
Plate_2	29	45	264
Plate_2	29	46	449
Plate_2	29	47	310
Plate_2	29	48	368
Plate_2	30	1	388
Plate_2	30	2	459
Plate_2	30	3	393
Plate_2	30	4	356
Plate_2	30	5	299
Plate_2	30	6	410
Plate_2	30	7	469
Plate_2	30	8	330
Plate_2	30	9	362
Plate_2	30	10	423
Plate_2	30	11	463
Plate_2	30	12	500
Plate_2	30	13	235
Plate_2	30	14	502
Plate_2	30	15	453
Plate_2	30	16	494
Plate_2	30	17	374
Plate_2	30	18	380
Plate_2	30	19	364
Plate_2	30	20	415
Plate_2	30	21	445
Plate_2	30	22	400
Plate_2	30	23	413
Plate_2	30	24	408
Plate_2	30	25	359
Plate_2	30	26	405
Plate_2	30	27	432
Plate_2	30	28	385
Plate_2	30	29	451
Plate_2	30	30	461
Plate_2	30	31	442
Plate_2	30	32	513
Plate_2	30	33	406
Plate_2	30	34	369
Plate_2	30	35	381
Plate_2	30	36	417
Plate_2	30	37	387
Plate_2	30	38	474
Plate_2	30	39	387
Plate_2	30	40	402
Plate_2	30	41	447
Plate_2	30	42	462
Plate_2	30	43	415
Plate_2	30	44	261
Plate_2	30	45	483
Plate_2	30	46	438
Plate_2	30	47	332
Plate_2	30	48	379
Plate_2	31	1	339
Plate_2	31	2	432
Plate_2	31	3	82
Plate_2	31	4	452
Plate_2	31	5	386
Plate_2	31	6	374
Plate_2	31	7	314
Plate_2	31	8	112
Plate_2	31	9	310
Plate_2	31	10	381
Plate_2	31	11	176
Plate_2	31	12	426
Plate_2	31	13	365
Plate_2	31	14	316
Plate_2	31	15	428
Plate_2	31	16	383
Plate_2	31	17	436
Plate_2	31	18	299
Plate_2	31	19	191
Plate_2	31	20	440
Plate_2	31	21	388
Plate_2	31	22	427
Plate_2	31	23	381
Plate_2	31	24	436
Plate_2	31	25	373
Plate_2	31	26	375
Plate_2	31	27	457
Plate_2	31	28	386
Plate_2	31	29	401
Plate_2	31	30	362
Plate_2	31	31	366
Plate_2	31	32	431
Plate_2	31	33	421
Plate_2	31	34	244
Plate_2	31	35	429
Plate_2	31	36	391
Plate_2	31	37	434
Plate_2	31	38	401
Plate_2	31	39	347
Plate_2	31	40	388
Plate_2	31	41	365
Plate_2	31	42	461
Plate_2	31	43	319
Plate_2	31	44	428
Plate_2	31	45	380
Plate_2	31	46	451
Plate_2	31	47	359
Plate_2	31	48	332
Plate_2	32	1	538
Plate_2	32	2	574
Plate_2	32	3	454
Plate_2	32	4	406
Plate_2	32	5	442
Plate_2	32	6	337
Plate_2	32	7	368
Plate_2	32	8	374
Plate_2	32	9	400
Plate_2	32	10	420
Plate_2	32	11	413
Plate_2	32	12	380
Plate_2	32	13	412
Plate_2	32	14	440
Plate_2	32	15	416
Plate_2	32	16	421
Plate_2	32	17	416
Plate_2	32	18	332
Plate_2	32	19	434
Plate_2	32	20	502
Plate_2	32	21	445
Plate_2	32	22	188
Plate_2	32	23	483
Plate_2	32	24	440
Plate_2	32	25	428
Plate_2	32	26	44
Plate_2	32	27	479
Plate_2	32	28	437
Plate_2	32	29	380
Plate_2	32	30	474
Plate_2	32	31	491
Plate_2	32	32	244
Plate_2	32	33	408
Plate_2	32	34	389
Plate_2	32	35	432
Plate_2	32	36	437
Plate_2	32	37	398
Plate_2	32	38	0
Plate_2	32	39	450
Plate_2	32	40	424
Plate_2	32	41	465
Plate_2	32	42	363
Plate_2	32	43	449
Plate_2	32	44	392
Plate_2	32	45	421
Plate_2	32	46	391
Plate_2	32	47	346
Plate_2	32	48	284
Plate_3	1	1	229
Plate_3	1	2	312
Plate_3	1	3	109
Plate_3	1	4	248
Plate_3	1	5	241
Plate_3	1	6	257
Plate_3	1	7	332
Plate_3	1	8	150
Plate_3	1	9	296
Plate_3	1	10	218
Plate_3	1	11	304
Plate_3	1	12	217
Plate_3	1	13	353
Plate_3	1	14	261
Plate_3	1	15	278
Plate_3	1	16	235
Plate_3	1	17	337
Plate_3	1	18	161
Plate_3	1	19	341
Plate_3	1	20	303
Plate_3	1	21	278
Plate_3	1	22	196
Plate_3	1	23	173
Plate_3	1	24	250
Plate_3	1	25	327
Plate_3	1	26	215
Plate_3	1	27	313
Plate_3	1	28	186
Plate_3	1	29	354
Plate_3	1	30	193
Plate_3	1	31	283
Plate_3	1	32	245
Plate_3	1	33	230
Plate_3	1	34	296
Plate_3	1	35	298
Plate_3	1	36	273
Plate_3	1	37	267
Plate_3	1	38	239
Plate_3	1	39	272
Plate_3	1	40	233
Plate_3	1	41	223
Plate_3	1	42	198
Plate_3	1	43	135
Plate_3	1	44	252
Plate_3	1	45	237
Plate_3	1	46	294
Plate_3	1	47	189
Plate_3	1	48	168
Plate_3	2	1	318
Plate_3	2	2	288
Plate_3	2	3	322
Plate_3	2	4	310
Plate_3	2	5	70
Plate_3	2	6	268
Plate_3	2	7	381
Plate_3	2	8	220
Plate_3	2	9	311
Plate_3	2	10	355
Plate_3	2	11	362
Plate_3	2	12	260
Plate_3	2	13	56
Plate_3	2	14	460
Plate_3	2	15	284
Plate_3	2	16	276
Plate_3	2	17	384
Plate_3	2	18	368
Plate_3	2	19	367
Plate_3	2	20	401
Plate_3	2	21	327
Plate_3	2	22	353
Plate_3	2	23	294
Plate_3	2	24	341
Plate_3	2	25	163
Plate_3	2	26	327
Plate_3	2	27	333
Plate_3	2	28	325
Plate_3	2	29	288
Plate_3	2	30	416
Plate_3	2	31	43
Plate_3	2	32	385
Plate_3	2	33	312
Plate_3	2	34	425
Plate_3	2	35	243
Plate_3	2	36	344
Plate_3	2	37	125
Plate_3	2	38	303
Plate_3	2	39	242
Plate_3	2	40	341
Plate_3	2	41	284
Plate_3	2	42	277
Plate_3	2	43	375
Plate_3	2	44	329
Plate_3	2	45	264
Plate_3	2	46	325
Plate_3	2	47	261
Plate_3	2	48	286
Plate_3	3	1	297
Plate_3	3	2	328
Plate_3	3	3	398
Plate_3	3	4	139
Plate_3	3	5	343
Plate_3	3	6	410
Plate_3	3	7	191
Plate_3	3	8	290
Plate_3	3	9	227
Plate_3	3	10	389
Plate_3	3	11	408
Plate_3	3	12	317
Plate_3	3	13	462
Plate_3	3	14	135
Plate_3	3	15	372
Plate_3	3	16	455
Plate_3	3	17	449
Plate_3	3	18	354
Plate_3	3	19	433
Plate_3	3	20	419
Plate_3	3	21	69
Plate_3	3	22	398
Plate_3	3	23	404
Plate_3	3	24	390
Plate_3	3	25	271
Plate_3	3	26	448
Plate_3	3	27	401
Plate_3	3	28	270
Plate_3	3	29	346
Plate_3	3	30	323
Plate_3	3	31	348
Plate_3	3	32	398
Plate_3	3	33	272
Plate_3	3	34	395
Plate_3	3	35	387
Plate_3	3	36	398
Plate_3	3	37	365
Plate_3	3	38	354
Plate_3	3	39	286
Plate_3	3	40	284
Plate_3	3	41	337
Plate_3	3	42	342
Plate_3	3	43	422
Plate_3	3	44	199
Plate_3	3	45	254
Plate_3	3	46	367
Plate_3	3	47	315
Plate_3	3	48	324
Plate_3	4	1	274
Plate_3	4	2	325
Plate_3	4	3	335
Plate_3	4	4	350
Plate_3	4	5	337
Plate_3	4	6	453
Plate_3	4	7	331
Plate_3	4	8	309
Plate_3	4	9	349
Plate_3	4	10	393
Plate_3	4	11	408
Plate_3	4	12	390
Plate_3	4	13	358
Plate_3	4	14	308
Plate_3	4	15	347
Plate_3	4	16	330
Plate_3	4	17	363
Plate_3	4	18	410
Plate_3	4	19	79
Plate_3	4	20	239
Plate_3	4	21	366
Plate_3	4	22	244
Plate_3	4	23	442
Plate_3	4	24	396
Plate_3	4	25	337
Plate_3	4	26	412
Plate_3	4	27	345
Plate_3	4	28	359
Plate_3	4	29	172
Plate_3	4	30	330
Plate_3	4	31	2
Plate_3	4	32	398
Plate_3	4	33	349
Plate_3	4	34	363
Plate_3	4	35	289
Plate_3	4	36	356
Plate_3	4	37	308
Plate_3	4	38	374
Plate_3	4	39	367
Plate_3	4	40	395
Plate_3	4	41	274
Plate_3	4	42	372
Plate_3	4	43	420
Plate_3	4	44	309
Plate_3	4	45	357
Plate_3	4	46	355
Plate_3	4	47	368
Plate_3	4	48	387
Plate_3	5	1	333
Plate_3	5	2	323
Plate_3	5	3	7
Plate_3	5	4	341
Plate_3	5	5	248
Plate_3	5	6	103
Plate_3	5	7	363
Plate_3	5	8	381
Plate_3	5	9	306
Plate_3	5	10	390
Plate_3	5	11	424
Plate_3	5	12	315
Plate_3	5	13	314
Plate_3	5	14	402
Plate_3	5	15	355
Plate_3	5	16	142
Plate_3	5	17	380
Plate_3	5	18	247
Plate_3	5	19	386
Plate_3	5	20	205
Plate_3	5	21	293
Plate_3	5	22	377
Plate_3	5	23	424
Plate_3	5	24	392
Plate_3	5	25	414
Plate_3	5	26	326
Plate_3	5	27	299
Plate_3	5	28	149
Plate_3	5	29	317
Plate_3	5	30	191
Plate_3	5	31	330
Plate_3	5	32	238
Plate_3	5	33	326
Plate_3	5	34	407
Plate_3	5	35	382
Plate_3	5	36	316
Plate_3	5	37	247
Plate_3	5	38	450
Plate_3	5	39	357
Plate_3	5	40	401
Plate_3	5	41	291
Plate_3	5	42	394
Plate_3	5	43	318
Plate_3	5	44	365
Plate_3	5	45	393
Plate_3	5	46	336
Plate_3	5	47	456
Plate_3	5	48	422
Plate_3	6	1	355
Plate_3	6	2	476
Plate_3	6	3	312
Plate_3	6	4	418
Plate_3	6	5	321
Plate_3	6	6	400
Plate_3	6	7	351
Plate_3	6	8	397
Plate_3	6	9	117
Plate_3	6	10	349
Plate_3	6	11	372
Plate_3	6	12	404
Plate_3	6	13	423
Plate_3	6	14	300
Plate_3	6	15	462
Plate_3	6	16	343
Plate_3	6	17	397
Plate_3	6	18	446
Plate_3	6	19	275
Plate_3	6	20	435
Plate_3	6	21	458
Plate_3	6	22	516
Plate_3	6	23	419
Plate_3	6	24	401
Plate_3	6	25	434
Plate_3	6	26	372
Plate_3	6	27	239
Plate_3	6	28	390
Plate_3	6	29	448
Plate_3	6	30	410
Plate_3	6	31	392
Plate_3	6	32	433
Plate_3	6	33	372
Plate_3	6	34	391
Plate_3	6	35	349
Plate_3	6	36	415
Plate_3	6	37	319
Plate_3	6	38	332
Plate_3	6	39	446
Plate_3	6	40	346
Plate_3	6	41	429
Plate_3	6	42	439
Plate_3	6	43	401
Plate_3	6	44	451
Plate_3	6	45	396
Plate_3	6	46	365
Plate_3	6	47	358
Plate_3	6	48	414
Plate_3	7	1	301
Plate_3	7	2	389
Plate_3	7	3	364
Plate_3	7	4	440
Plate_3	7	5	351
Plate_3	7	6	362
Plate_3	7	7	404
Plate_3	7	8	418
Plate_3	7	9	337
Plate_3	7	10	370
Plate_3	7	11	410
Plate_3	7	12	443
Plate_3	7	13	357
Plate_3	7	14	346
Plate_3	7	15	406
Plate_3	7	16	416
Plate_3	7	17	427
Plate_3	7	18	461
Plate_3	7	19	273
Plate_3	7	20	405
Plate_3	7	21	409
Plate_3	7	22	197
Plate_3	7	23	370
Plate_3	7	24	449
Plate_3	7	25	400
Plate_3	7	26	388
Plate_3	7	27	396
Plate_3	7	28	313
Plate_3	7	29	359
Plate_3	7	30	342
Plate_3	7	31	170
Plate_3	7	32	357
Plate_3	7	33	434
Plate_3	7	34	459
Plate_3	7	35	364
Plate_3	7	36	440
Plate_3	7	37	212
Plate_3	7	38	383
Plate_3	7	39	435
Plate_3	7	40	343
Plate_3	7	41	291
Plate_3	7	42	342
Plate_3	7	43	395
Plate_3	7	44	390
Plate_3	7	45	324
Plate_3	7	46	369
Plate_3	7	47	396
Plate_3	7	48	438
Plate_3	8	1	321
Plate_3	8	2	331
Plate_3	8	3	295
Plate_3	8	4	393
Plate_3	8	5	385
Plate_3	8	6	360
Plate_3	8	7	439
Plate_3	8	8	363
Plate_3	8	9	317
Plate_3	8	10	291
Plate_3	8	11	425
Plate_3	8	12	345
Plate_3	8	13	377
Plate_3	8	14	349
Plate_3	8	15	302
Plate_3	8	16	402
Plate_3	8	17	427
Plate_3	8	18	304
Plate_3	8	19	367
Plate_3	8	20	314
Plate_3	8	21	398
Plate_3	8	22	404
Plate_3	8	23	394
Plate_3	8	24	269
Plate_3	8	25	417
Plate_3	8	26	399
Plate_3	8	27	278
Plate_3	8	28	250
Plate_3	8	29	397
Plate_3	8	30	261
Plate_3	8	31	419
Plate_3	8	32	366
Plate_3	8	33	407
Plate_3	8	34	300
Plate_3	8	35	156
Plate_3	8	36	324
Plate_3	8	37	420
Plate_3	8	38	300
Plate_3	8	39	149
Plate_3	8	40	383
Plate_3	8	41	335
Plate_3	8	42	414
Plate_3	8	43	404
Plate_3	8	44	332
Plate_3	8	45	414
Plate_3	8	46	403
Plate_3	8	47	413
Plate_3	8	48	413
Plate_3	9	1	321
Plate_3	9	2	352
Plate_3	9	3	412
Plate_3	9	4	287
Plate_3	9	5	155
Plate_3	9	6	260
Plate_3	9	7	424
Plate_3	9	8	421
Plate_3	9	9	451
Plate_3	9	10	316
Plate_3	9	11	414
Plate_3	9	12	349
Plate_3	9	13	295
Plate_3	9	14	292
Plate_3	9	15	405
Plate_3	9	16	118
Plate_3	9	17	421
Plate_3	9	18	408
Plate_3	9	19	396
Plate_3	9	20	438
Plate_3	9	21	277
Plate_3	9	22	372
Plate_3	9	23	362
Plate_3	9	24	388
Plate_3	9	25	439
Plate_3	9	26	355
Plate_3	9	27	413
Plate_3	9	28	391
Plate_3	9	29	388
Plate_3	9	30	414
Plate_3	9	31	339
Plate_3	9	32	373
Plate_3	9	33	482
Plate_3	9	34	428
Plate_3	9	35	380
Plate_3	9	36	311
Plate_3	9	37	387
Plate_3	9	38	380
